"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"45","44","1","51","43","8","48","46","2","42","40","2","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","48","46","2","42","40","2","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","44","40","4"
,"45","44","1","51","43","8","48","46","2","42","40","2","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","42","40","2","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","42","40","2","45","40","5","43","41","2","50","43","7","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","42","40","2","44","40","4","43","41","2","49","43","6","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","42","40","2","44","40","4","43","41","2","49","43","6","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","49","46","3","45","45","0","43","40","3"
,"45","44","1","51","43","8","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","49","46","3","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","48","46","2","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","48","46","2","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","44","40","4","43","41","2","49","43","6","48","46","2","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","43","40","3","43","41","2","49","43","6","48","46","2","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","43","40","3","43","41","2","49","43","6","48","46","2","45","45","0","43","40","3"
,"45","44","1","50","43","7","48","46","2","41","40","1","43","40","3","43","41","2","49","43","6","47","46","1","45","45","0","43","40","3"
,"45","44","1","49","43","6","48","46","2","41","40","1","43","40","3","43","41","2","49","43","6","47","46","1","45","45","0","43","40","3"
