"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA - Cópia.nlogo"
"teste7"
"10/22/2023 16:44:07:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percV","show-energy?","percA","energiaAlimento","penergH","reproducao_leoes","reproducao_hienas","nleao","percC","reproducao?","tempo_descanso","nhienas","qenergia","penergL","[step]","count turtles","count hienas","count leoes"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","288","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","289","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","290","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","98","36801","35953","848"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","291","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","292","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","107","76703","2259","74444"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","293","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","294","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","295","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","296","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","297","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","298","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","299","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","300","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","88","36249","36249","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","84","42334","42334","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","301","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","302","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","108","76563","2331","74232"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","303","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","304","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","76","22130","2870","19260"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","305","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","91","45381","44298","1083"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","306","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","99","44021","43671","350"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","307","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","308","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","309","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","310","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","91","45389","44799","590"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","311","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","312","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","109","76007","2428","73579"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","313","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","314","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","99","39729","39192","537"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","315","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","316","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","317","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","318","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","89","36106","36106","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","319","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","320","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","321","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","322","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","110","76153","2519","73634"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","323","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","324","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","325","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","326","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","85","41966","41966","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","327","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","77","23227","3045","20182"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","328","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","329","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","330","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","331","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","332","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","333","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","111","75507","2641","72866"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","334","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","335","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","336","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","337","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","90","35991","35991","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","338","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","339","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","100","47719","47580","139"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","340","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","92","49145","48325","820"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","341","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","342","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","100","42846","42639","207"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","343","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","112","74312","2738","71574"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","344","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","345","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","92","49274","48939","335"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","346","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","347","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","348","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","349","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","350","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","351","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","78","24227","3163","21064"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","352","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","86","41700","41700","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","353","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","354","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","113","72939","2885","70054"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","355","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","91","35912","35912","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","356","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","357","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","358","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","359","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","360","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","361","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","362","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","363","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","364","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","114","71201","2998","68203"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","365","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","366","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","367","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","368","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","369","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","370","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","371","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","372","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","373","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","92","35858","35858","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","374","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","115","69606","3045","66561"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","101","46601","46545","56"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","375","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","376","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","377","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","378","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","101","51899","51895","4"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","87","41499","41499","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","379","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","380","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","93","53293","52757","536"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","381","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","382","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","383","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","79","25124","3287","21837"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","384","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","116","68112","3183","64929"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","385","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","386","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","93","53559","53422","137"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","387","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","388","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","389","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","390","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","391","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","93","35818","35818","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","392","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","393","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","117","66269","3257","63012"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","394","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","395","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","396","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","397","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","398","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","399","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","400","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","401","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","402","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","118","64492","3408","61084"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","403","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","88","41351","41351","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","404","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","405","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","406","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","407","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","408","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","409","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","410","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","94","35777","35777","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","102","48252","48252","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","411","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","412","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","413","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","119","61534","3539","57995"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","80","26084","3425","22659"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","414","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","415","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","416","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","417","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","418","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","419","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","102","51750","51750","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","420","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","421","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","422","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","423","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","120","59084","3674","55410"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","424","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","425","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","426","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","427","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","428","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","429","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","430","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","95","35734","35734","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","89","41213","41213","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","431","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","94","57949","57655","294"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","432","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","121","56297","3820","52477"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","433","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","434","8411","8411","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","94","55960","55960","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","435","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","436","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","437","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","438","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","439","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","440","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","81","27117","3608","23509"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","122","54073","3960","50113"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","441","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","442","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","443","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","444","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","445","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","446","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","447","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","448","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","123","51921","4088","47833"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","103","47919","47919","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","449","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","450","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","96","35706","35706","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","451","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","452","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","453","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","454","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","455","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","456","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","124","49449","4261","45188"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","457","8411","8411","0"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","90","41113","41113","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","458","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","459","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","460","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","461","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","103","51472","51472","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","462","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","463","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","464","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","125","46579","4398","42181"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","465","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","466","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","467","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","468","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","469","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","470","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","97","35670","35670","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","471","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","126","44493","4529","39964"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","472","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","473","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","474","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","475","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","476","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","477","8411","8411","0"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","82","27982","3806","24176"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","478","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","127","42556","4721","37835"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","479","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","480","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","481","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","482","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","483","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","484","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","485","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","128","40261","4880","35381"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","91","41040","41040","0"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","95","55567","55567","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","486","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","487","8411","8411","0"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","104","47674","47674","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","488","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","489","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","490","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","129","38454","4962","33492"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","98","35649","35649","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","491","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","492","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","493","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","494","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","495","8411","8411","0"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","95","62973","62881","92"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","130","36882","5087","31795"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","496","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","497","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","498","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","499","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","500","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","131","35631","5247","30384"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","501","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","502","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","503","8411","8411","0"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","104","51239","51239","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","504","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","505","8411","8411","0"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","132","34001","5439","28562"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","506","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","507","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","508","8411","8411","0"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","509","8411","8411","0"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","99","35629","35629","0"
